DataHora,Satelite,Pais,Estado,Municipio,Bioma,DiaSemChuva,Precipitacao,RiscoFogo,Latitude,Longitude,FRP
2024/06/20 00:06:22,GOES-16,Bolivia,El Beni,Yacuma,,7.0,0.0,1.0,-13.1615,-65.3664,47.1
2024/06/20 00:06:28,GOES-16,Bolivia,El Beni,Vaca Díez,,0.0,0.0,1.0,-14.1005,-64.3052,69.7
2024/06/20 00:06:28,GOES-16,Bolivia,El Beni,Vaca Díez,,0.0,0.0,0.88,-14.1194,-64.3234,117.3
2024/06/20 00:06:28,GOES-16,Bolivia,El Beni,Vaca Díez,,0.0,0.0,0.9,-14.1196,-64.3042,200.6
2024/06/20 00:06:28,GOES-16,Bolivia,El Beni,Vaca Díez,,0.0,0.0,0.63,-14.1197,-64.2849,50.8
2024/06/20 00:06:28,GOES-16,Bolivia,El Beni,Vaca Díez,,0.0,0.0,0.91,-14.1385,-64.3223,57.0
2024/06/20 08:26:20,GOES-16,Brasil,MATO GROSSO,CANARANA,Amazônia,15.0,0.0,0.67,-12.8662,-52.4983,76.7
2024/06/20 08:26:20,GOES-16,Brasil,MATO GROSSO,CANARANA,Amazônia,15.0,0.0,0.68,-12.885,-52.5172,247.2
2024/06/20 05:38:00,NOAA-21,Bolivia,El Beni,Mamoré,,26.0,0.0,1.0,-13.02815,-64.38451,0.7
2024/06/20 05:31:00,NOAA-21,Venezuela,Monagas,Piar,,0.0,13.31,0.0,9.87167,-63.31157,1.3
2024/06/20 05:31:00,NOAA-21,Venezuela,Monagas,Piar,,0.0,14.13,0.0,9.83445,-63.36039,1.5
2024/06/20 05:31:00,NOAA-21,Venezuela,Monagas,Piar,,0.0,14.22,0.0,9.83303,-63.35935,1.8
2024/06/20 05:48:00,NOAA-21,Argentina,Santa Cruz,Lago Argentino,,10.0,0.0,0.28,-50.55324,-71.32315,1.7
2024/06/20 05:31:00,NOAA-21,Venezuela,Lara,Iribarren,,0.0,0.0,-999.0,10.1815,-69.29536,0.9
2024/06/20 05:31:00,NOAA-21,Venezuela,Miranda,Paz Castillo,,1.0,0.0,1.0,10.28934,-66.68063,2.3
2024/06/20 05:31:00,NOAA-21,Venezuela,Miranda,Paz Castillo,,1.0,0.0,1.0,10.29192,-66.68207,2.1
2024/06/20 05:31:00,NOAA-21,Venezuela,Anzoátegui,Aragua,,0.0,5.46,0.07,9.26899,-64.71766,2.8
2024/06/20 05:31:00,NOAA-21,Venezuela,Anzoátegui,Aragua,,0.0,5.4,0.07,9.26743,-64.71584,1.6
2024/06/20 05:31:00,NOAA-21,Venezuela,Monagas,Libertador,,2.0,1.67,0.47,8.98155,-62.53326,0.4
2024/06/20 05:38:00,NOAA-21,Bolivia,El Beni,Vaca Díez,,0.0,0.0,1.0,-14.11438,-64.30219,3.0
2024/06/20 05:38:00,NOAA-21,Bolivia,El Beni,Mamoré,,16.0,0.1,0.71,-12.00436,-65.02308,3.1
2024/06/20 05:36:00,NOAA-21,Brasil,MATO GROSSO,ARIPUANÃ,Amazônia,16.0,0.0,0.78,-10.05433,-59.27617,2.0
2024/06/20 05:36:00,NOAA-21,Brasil,MATO GROSSO,ARIPUANÃ,Amazônia,16.0,0.0,0.51,-10.05075,-59.27191,4.3
2024/06/20 05:36:00,NOAA-21,Brasil,MATO GROSSO,ARIPUANÃ,Amazônia,16.0,0.0,0.61,-10.05025,-59.27557,4.3
2024/06/20 05:42:00,NOAA-21,Argentina,Santa Fe,Iriondo,,7.0,0.0,0.84,-32.84661,-61.37552,1.1
2024/06/20 05:42:00,NOAA-21,Chile,Atacama,Copiapó,,35.0,0.0,-999.0,-27.35947,-70.22128,0.9
2024/06/20 05:40:00,NOAA-21,Argentina,Santiago del Estero,Alberdi,,16.0,0.0,0.88,-26.33139,-62.47571,1.3
2024/06/20 05:40:00,NOAA-21,Paraguay,Boquerón,General Eugenio A. Garay,,47.0,0.0,1.0,-21.1863,-61.24101,1.5
2024/06/20 05:38:00,NOAA-21,Bolivia,Santa Cruz,Chiquitos,,47.0,0.0,1.0,-18.06596,-59.6229,18.5
2024/06/21 00:06:36,GOES-16,Bolivia,Santa Cruz,Ñuflo de Chávez,,,,,-15.5628,-61.7812,129.2
2024/06/21 00:06:36,GOES-16,Bolivia,Santa Cruz,Ñuflo de Chávez,,,,,-15.5821,-61.7796,115.0
2024/06/21 00:06:36,GOES-16,Bolivia,Santa Cruz,José Miguel de Velasco,,,,,-15.6363,-60.4338,54.8
2024/06/21 00:06:36,GOES-16,Bolivia,Santa Cruz,José Miguel de Velasco,,,,,-15.6365,-60.414,286.7
2024/06/21 00:06:36,GOES-16,Bolivia,Santa Cruz,José Miguel de Velasco,,,,,-15.6368,-60.3941,126.5
2024/06/21 00:06:36,GOES-16,Bolivia,Santa Cruz,José Miguel de Velasco,,,,,-15.6556,-60.4321,57.9
2024/06/21 00:06:36,GOES-16,Bolivia,Santa Cruz,José Miguel de Velasco,,,,,-15.6559,-60.4123,380.3
2024/06/21 00:06:36,GOES-16,Bolivia,Santa Cruz,José Miguel de Velasco,,,,,-15.6561,-60.3924,146.7
2024/06/21 00:06:36,GOES-16,Bolivia,Santa Cruz,Ñuflo de Chávez,,,,,-15.659,-61.8129,94.7
2024/06/21 00:06:36,GOES-16,Bolivia,Santa Cruz,Ñuflo de Chávez,,,,,-15.6592,-61.7932,91.1
2024/06/21 00:06:36,GOES-16,Bolivia,Santa Cruz,Ñuflo de Chávez,,,,,-15.6783,-61.8114,62.7
2024/06/21 00:06:36,GOES-16,Bolivia,Santa Cruz,Ñuflo de Chávez,,,,,-15.6785,-61.7917,61.8
2024/06/21 00:06:36,GOES-16,Bolivia,Santa Cruz,Ñuflo de Chávez,,,,,-15.6805,-61.6146,58.0
2024/06/21 00:06:36,GOES-16,Bolivia,Santa Cruz,Ñuflo de Chávez,,,,,-15.6807,-61.595,163.1
2024/06/21 00:06:36,GOES-16,Bolivia,Santa Cruz,Ñuflo de Chávez,,,,,-15.7001,-61.5934,109.5
2024/06/21 00:06:38,GOES-16,Bolivia,Santa Cruz,José Miguel de Velasco,,,,,-15.9607,-60.8019,74.8
2024/06/21 00:06:38,GOES-16,Bolivia,Santa Cruz,José Miguel de Velasco,,,,,-15.9609,-60.782,179.7
2024/06/21 00:06:38,GOES-16,Bolivia,Santa Cruz,Ñuflo de Chávez,,,,,-15.9677,-61.867,206.2
2024/06/21 00:06:38,GOES-16,Bolivia,Santa Cruz,Ñuflo de Chávez,,,,,-15.9679,-61.8473,113.0
2024/06/21 00:06:38,GOES-16,Bolivia,Santa Cruz,José Miguel de Velasco,,,,,-15.9803,-60.7804,84.2
2024/06/21 00:06:38,GOES-16,Bolivia,Santa Cruz,Ñuflo de Chávez,,,,,-15.9871,-61.8655,126.4
2024/06/21 00:06:38,GOES-16,Bolivia,Santa Cruz,Ñuflo de Chávez,,,,,-15.9873,-61.8458,76.5
2024/06/21 00:06:38,GOES-16,Bolivia,Santa Cruz,José Miguel de Velasco,,,,,-16.063,-60.3563,48.4
2024/06/21 00:06:38,GOES-16,Bolivia,Santa Cruz,José Miguel de Velasco,,,,,-16.0822,-60.3744,53.6
2024/06/21 00:06:39,GOES-16,Bolivia,Santa Cruz,José Miguel de Velasco,,,,,-16.1014,-60.3926,151.1
2024/06/21 00:06:39,GOES-16,Bolivia,Santa Cruz,José Miguel de Velasco,,,,,-16.1016,-60.3727,112.1
2024/06/21 00:06:39,GOES-16,Bolivia,Santa Cruz,José Miguel de Velasco,,,,,-16.121,-60.3709,56.0
2024/06/21 00:06:39,GOES-16,Bolivia,Santa Cruz,José Miguel de Velasco,,,,,-16.1294,-61.282,78.2
2024/06/21 00:06:39,GOES-16,Bolivia,Santa Cruz,José Miguel de Velasco,,,,,-16.1296,-61.2622,84.3
2024/06/21 00:06:39,GOES-16,Bolivia,Santa Cruz,José Miguel de Velasco,,,,,-16.179,-60.3856,102.0
2024/06/21 00:06:41,GOES-16,Bolivia,Santa Cruz,José Miguel de Velasco,,,,,-16.465,-60.817,69.8
2024/06/21 00:06:41,GOES-16,Bolivia,Santa Cruz,José Miguel de Velasco,,,,,-16.4652,-60.7971,72.7
2024/06/21 00:06:41,GOES-16,Bolivia,Santa Cruz,José Miguel de Velasco,,,,,-16.5361,-58.4252,57.0
2024/06/21 00:06:41,GOES-16,Bolivia,Santa Cruz,José Miguel de Velasco,,,,,-16.5363,-58.405,55.8
2024/06/21 00:06:44,GOES-16,Bolivia,Santa Cruz,José Miguel de Velasco,,,,,-17.1799,-61.3292,29.2
2024/06/21 00:06:45,GOES-16,Bolivia,Santa Cruz,Chiquitos,,,,,-17.2914,-60.2808,61.6
2024/06/21 00:06:45,GOES-16,Bolivia,Santa Cruz,Chiquitos,,,,,-17.311,-60.2789,61.3
2024/06/21 00:06:45,GOES-16,Bolivia,Santa Cruz,Chiquitos,,,,,-17.347,-60.5157,118.3
2024/06/21 00:06:46,GOES-16,Bolivia,Santa Cruz,Chiquitos,,,,,-17.4972,-59.5765,100.6
2024/06/21 00:06:46,GOES-16,Bolivia,Santa Cruz,Chiquitos,,,,,-17.5168,-59.5745,115.7
2024/06/21 00:06:47,GOES-16,Bolivia,Santa Cruz,Chiquitos,,,,,-17.6241,-60.3282,60.7
2024/06/21 00:06:47,GOES-16,Bolivia,Santa Cruz,Chiquitos,,,,,-17.7474,-59.9336,72.4
2024/06/21 00:06:47,GOES-16,Bolivia,Santa Cruz,Chiquitos,,,,,-17.7477,-59.9134,72.9
2024/06/21 00:06:48,GOES-16,Bolivia,Santa Cruz,Chiquitos,,,,,-17.7671,-59.9316,83.8
2024/06/21 00:06:48,GOES-16,Bolivia,Santa Cruz,Chiquitos,,,,,-17.7674,-59.9114,73.5
2024/06/21 00:06:48,GOES-16,Bolivia,Santa Cruz,Chiquitos,,,,,-17.8197,-60.389,44.4
2024/06/21 00:06:50,GOES-16,Bolivia,Santa Cruz,Chiquitos,,,,,-18.2066,-59.5212,61.5
2024/06/21 00:06:50,GOES-16,Bolivia,Santa Cruz,Cordillera,,,,,-18.1901,-62.1736,74.6
2024/06/21 00:06:50,GOES-16,Bolivia,Santa Cruz,Cordillera,,,,,-18.1904,-62.1537,124.1
2024/06/21 00:06:50,GOES-16,Bolivia,Santa Cruz,Cordillera,,,,,-18.2098,-62.1719,70.7
2024/06/21 00:06:50,GOES-16,Bolivia,Santa Cruz,Cordillera,,,,,-18.2101,-62.1519,107.2
2024/06/21 00:06:59,GOES-16,Bolivia,Santa Cruz,Chiquitos,,,,,-20.0054,-57.9287,46.2
2024/06/21 00:06:59,GOES-16,Bolivia,Santa Cruz,Chiquitos,,,,,-20.0058,-57.9078,75.1
2024/06/21 00:06:59,GOES-16,Bolivia,Santa Cruz,Chiquitos,,,,,-20.0259,-57.9052,74.4
2024/06/21 00:07:05,GOES-16,Paraguay,Alto Paraguay,La Victoria,,,,,-21.11,-58.2997,43.9
2024/06/21 00:07:07,GOES-16,Paraguay,Alto Paraguay,La Victoria,,,,,-21.497,-58.2876,64.9
2024/06/21 00:07:07,GOES-16,Paraguay,Alto Paraguay,La Victoria,,,,,-21.5171,-58.3057,76.1
2024/06/21 00:07:07,GOES-16,Paraguay,Alto Paraguay,La Victoria,,,,,-21.5175,-58.2847,142.5
2024/06/21 00:06:50,GOES-16,Brasil,MATO GROSSO DO SUL,COSTA RICA,Cerrado,,,,-18.3266,-52.8486,90.0
2024/06/21 00:06:50,GOES-16,Brasil,MATO GROSSO DO SUL,COSTA RICA,Cerrado,,,,-18.3271,-52.827,82.7
2024/06/21 00:06:50,GOES-16,Brasil,MATO GROSSO DO SUL,COSTA RICA,Cerrado,,,,-18.3465,-52.8454,73.2
2024/06/21 00:06:50,GOES-16,Brasil,MATO GROSSO DO SUL,COSTA RICA,Cerrado,,,,-18.347,-52.8237,67.3
2024/06/21 00:06:53,GOES-16,Brasil,MATO GROSSO DO SUL,CORUMBÁ,Pantanal,,,,-18.8332,-57.5225,93.9
2024/06/21 00:06:53,GOES-16,Brasil,MATO GROSSO DO SUL,CORUMBÁ,Pantanal,,,,-18.8527,-57.5406,131.0
2024/06/21 00:06:53,GOES-16,Brasil,MATO GROSSO DO SUL,CORUMBÁ,Pantanal,,,,-18.8531,-57.5199,94.5
2024/06/21 00:06:53,GOES-16,Brasil,MATO GROSSO DO SUL,CORUMBÁ,Pantanal,,,,-18.8727,-57.5381,81.8
2024/06/21 00:06:54,GOES-16,Brasil,MATO GROSSO DO SUL,CORUMBÁ,Pantanal,,,,-18.9311,-57.6133,81.4
2024/06/21 00:06:54,GOES-16,Brasil,MATO GROSSO DO SUL,CORUMBÁ,Pantanal,,,,-18.9314,-57.5926,69.6
2024/06/21 00:06:54,GOES-16,Brasil,MATO GROSSO DO SUL,CORUMBÁ,Pantanal,,,,-18.9706,-57.6289,101.7
2024/06/21 00:06:54,GOES-16,Brasil,MATO GROSSO DO SUL,CORUMBÁ,Pantanal,,,,-18.9906,-57.6263,87.8
2024/06/21 00:06:59,GOES-16,Brasil,MATO GROSSO DO SUL,CORUMBÁ,Pantanal,,,,-20.0256,-57.926,53.1
2024/06/21 00:07:02,GOES-16,Brasil,MATO GROSSO DO SUL,PORTO MURTINHO,Cerrado,,,,-20.579,-57.4322,95.2
2024/06/21 00:07:03,GOES-16,Brasil,SÃO PAULO,MONTE AZUL PAULISTA,Mata Atlântica,,,,-20.907,-48.6714,68.1
2024/06/21 00:07:03,GOES-16,Brasil,SÃO PAULO,MONTE AZUL PAULISTA,Mata Atlântica,,,,-20.9276,-48.6667,101.9
2024/06/21 00:07:09,GOES-16,Brasil,SÃO PAULO,RIBEIRÃO BONITO,Cerrado,,,,-22.1383,-48.0751,74.5
2024/06/21 00:07:09,GOES-16,Brasil,SÃO PAULO,BROTAS,Cerrado,,,,-22.1391,-48.0514,205.7
2024/06/21 00:07:09,GOES-16,Brasil,SÃO PAULO,BROTAS,Cerrado,,,,-22.1398,-48.0277,48.5
2024/06/21 00:07:09,GOES-16,Brasil,SÃO PAULO,BROTAS,Cerrado,,,,-22.1599,-48.0462,58.5
2024/06/21 00:05:32,GOES-16,Brasil,PARÁ,RONDON DO PARÁ,Amazônia,,,,-4.3375,-48.2197,96.7
2024/06/21 00:05:32,GOES-16,Brasil,PARÁ,RONDON DO PARÁ,Amazônia,,,,-4.356,-48.2188,83.5
2024/06/21 00:05:57,GOES-16,Brasil,PARÁ,SANTA MARIA DAS BARREIRAS,Amazônia,,,,-8.7014,-50.0256,70.3
2024/06/21 00:05:57,GOES-16,Brasil,PARÁ,SANTA MARIA DAS BARREIRAS,Amazônia,,,,-8.7201,-50.0239,75.1
2024/06/21 00:06:01,GOES-16,Brasil,MATO GROSSO,APIACÁS,Amazônia,,,,-9.3927,-57.5541,81.5
2024/06/21 00:06:08,GOES-16,Brasil,TOCANTINS,CRISTALÂNDIA,Cerrado,,,,-10.7116,-49.0298,97.3
2024/06/21 00:06:08,GOES-16,Brasil,TOCANTINS,CRISTALÂNDIA,Cerrado,,,,-10.7303,-49.0494,86.3
2024/06/21 00:06:08,GOES-16,Brasil,TOCANTINS,CRISTALÂNDIA,Cerrado,,,,-10.7306,-49.0277,309.1
2024/06/21 00:06:09,GOES-16,Brasil,MATO GROSSO,NOVA SANTA HELENA,Amazônia,,,,-10.751,-54.7736,48.6
2024/06/21 00:06:09,GOES-16,Brasil,MATO GROSSO,NOVA SANTA HELENA,Amazônia,,,,-10.7699,-54.772,60.8
2024/06/21 00:06:14,GOES-16,Brasil,TOCANTINS,CARIRI DO TOCANTINS,Cerrado,,,,-11.8479,-49.2654,81.9
2024/06/21 00:06:27,GOES-16,Brasil,MATO GROSSO,TANGARÁ DA SERRA,Cerrado,,,,-14.0484,-58.2275,74.4
2024/06/21 00:06:27,GOES-16,Brasil,MATO GROSSO,TANGARÁ DA SERRA,Cerrado,,,,-14.0486,-58.2075,78.5
2024/06/21 00:06:27,GOES-16,Brasil,MATO GROSSO,TANGARÁ DA SERRA,Cerrado,,,,-14.0675,-58.2258,51.7
2024/06/21 00:06:27,GOES-16,Brasil,MATO GROSSO,DIAMANTINO,Cerrado,,,,-14.1303,-56.366,49.1
2024/06/21 00:06:28,GOES-16,Brasil,MATO GROSSO,DIAMANTINO,Cerrado,,,,-14.1492,-56.3844,88.4
2024/06/21 00:06:28,GOES-16,Brasil,MATO GROSSO,DIAMANTINO,Cerrado,,,,-14.1495,-56.3641,105.4
2024/06/21 00:06:30,GOES-16,Brasil,MATO GROSSO,SANTO ANTÔNIO DO LESTE,Cerrado,,,,-14.7115,-53.557,64.8
2024/06/21 00:06:31,GOES-16,Brasil,MATO GROSSO,SANTO ANTÔNIO DO LESTE,Cerrado,,,,-14.7309,-53.5546,43.0
2024/06/21 00:16:36,GOES-16,Bolivia,Santa Cruz,Ñuflo de Chávez,,,,,-15.5628,-61.7812,90.2
2024/06/21 00:16:36,GOES-16,Bolivia,Santa Cruz,Ñuflo de Chávez,,,,,-15.5821,-61.7796,132.8
2024/06/21 00:16:36,GOES-16,Bolivia,Santa Cruz,José Miguel de Velasco,,,,,-15.6363,-60.4338,57.0
2024/06/21 00:16:36,GOES-16,Bolivia,Santa Cruz,José Miguel de Velasco,,,,,-15.6365,-60.414,334.2
2024/06/21 00:16:36,GOES-16,Bolivia,Santa Cruz,José Miguel de Velasco,,,,,-15.6368,-60.3941,136.8
2024/06/21 00:16:36,GOES-16,Bolivia,Santa Cruz,José Miguel de Velasco,,,,,-15.6559,-60.4123,281.3
2024/06/21 00:16:36,GOES-16,Bolivia,Santa Cruz,José Miguel de Velasco,,,,,-15.6561,-60.3924,103.3
2024/06/21 00:16:36,GOES-16,Bolivia,Santa Cruz,Ñuflo de Chávez,,,,,-15.659,-61.8129,106.6
2024/06/21 00:16:36,GOES-16,Bolivia,Santa Cruz,Ñuflo de Chávez,,,,,-15.6592,-61.7932,96.1
2024/06/21 00:16:36,GOES-16,Bolivia,Santa Cruz,Ñuflo de Chávez,,,,,-15.6805,-61.6146,55.1
2024/06/21 00:16:36,GOES-16,Bolivia,Santa Cruz,Ñuflo de Chávez,,,,,-15.6807,-61.595,158.0
2024/06/21 00:16:36,GOES-16,Bolivia,Santa Cruz,Ñuflo de Chávez,,,,,-15.7001,-61.5934,112.5
2024/06/21 00:16:38,GOES-16,Bolivia,Santa Cruz,José Miguel de Velasco,,,,,-15.9607,-60.8019,58.7
2024/06/21 00:16:38,GOES-16,Bolivia,Santa Cruz,José Miguel de Velasco,,,,,-15.9609,-60.782,151.4
2024/06/21 00:16:38,GOES-16,Bolivia,Santa Cruz,Ñuflo de Chávez,,,,,-15.9677,-61.867,250.6
2024/06/21 00:16:38,GOES-16,Bolivia,Santa Cruz,Ñuflo de Chávez,,,,,-15.9679,-61.8473,127.5
2024/06/21 00:16:38,GOES-16,Bolivia,Santa Cruz,José Miguel de Velasco,,,,,-15.9803,-60.7804,69.3
2024/06/21 00:16:38,GOES-16,Bolivia,Santa Cruz,Ñuflo de Chávez,,,,,-15.9871,-61.8655,80.1
2024/06/21 00:16:38,GOES-16,Bolivia,Santa Cruz,Ñuflo de Chávez,,,,,-15.9873,-61.8458,46.5
2024/06/21 00:16:38,GOES-16,Bolivia,Santa Cruz,José Miguel de Velasco,,,,,-16.0822,-60.3744,49.8
2024/06/21 00:16:39,GOES-16,Bolivia,Santa Cruz,José Miguel de Velasco,,,,,-16.1014,-60.3926,142.3
2024/06/21 00:16:39,GOES-16,Bolivia,Santa Cruz,José Miguel de Velasco,,,,,-16.1016,-60.3727,121.3
2024/06/21 00:16:39,GOES-16,Bolivia,Santa Cruz,José Miguel de Velasco,,,,,-16.1294,-61.282,84.3
2024/06/21 00:16:39,GOES-16,Bolivia,Santa Cruz,José Miguel de Velasco,,,,,-16.1296,-61.2622,94.5
2024/06/21 00:16:41,GOES-16,Bolivia,Santa Cruz,José Miguel de Velasco,,,,,-16.465,-60.817,94.7
2024/06/21 00:16:41,GOES-16,Bolivia,Santa Cruz,José Miguel de Velasco,,,,,-16.4652,-60.7971,109.1
2024/06/21 00:16:45,GOES-16,Bolivia,Santa Cruz,Chiquitos,,,,,-17.311,-60.2789,68.0
2024/06/21 00:16:45,GOES-16,Bolivia,Santa Cruz,Chiquitos,,,,,-17.347,-60.5157,35.2
2024/06/21 00:16:46,GOES-16,Bolivia,Santa Cruz,Chiquitos,,,,,-17.4972,-59.5765,134.5
2024/06/21 00:16:46,GOES-16,Bolivia,Santa Cruz,Chiquitos,,,,,-17.4975,-59.5563,62.7
2024/06/21 00:16:46,GOES-16,Bolivia,Santa Cruz,Chiquitos,,,,,-17.5168,-59.5745,65.5
2024/06/21 00:16:47,GOES-16,Bolivia,Santa Cruz,Chiquitos,,,,,-17.7474,-59.9336,69.0
2024/06/21 00:16:47,GOES-16,Bolivia,Santa Cruz,Chiquitos,,,,,-17.7477,-59.9134,72.0
2024/06/21 00:16:48,GOES-16,Bolivia,Santa Cruz,Chiquitos,,,,,-17.7671,-59.9316,89.1
2024/06/21 00:16:48,GOES-16,Bolivia,Santa Cruz,Chiquitos,,,,,-17.7674,-59.9114,73.9
2024/06/21 00:16:48,GOES-16,Bolivia,Santa Cruz,Chiquitos,,,,,-17.8137,-60.831,54.1
2024/06/21 00:16:50,GOES-16,Bolivia,Santa Cruz,Chiquitos,,,,,-18.2066,-59.5212,67.5
2024/06/21 00:16:50,GOES-16,Bolivia,Santa Cruz,Cordillera,,,,,-18.1901,-62.1736,56.3
2024/06/21 00:16:50,GOES-16,Bolivia,Santa Cruz,Cordillera,,,,,-18.1904,-62.1537,90.3
2024/06/21 00:16:50,GOES-16,Bolivia,Santa Cruz,Cordillera,,,,,-18.2098,-62.1719,86.1
2024/06/21 00:16:50,GOES-16,Bolivia,Santa Cruz,Cordillera,,,,,-18.2101,-62.1519,139.4
2024/06/21 00:16:59,GOES-16,Bolivia,Santa Cruz,Chiquitos,,,,,-20.0058,-57.9078,57.0
2024/06/21 00:16:59,GOES-16,Bolivia,Santa Cruz,Chiquitos,,,,,-20.0259,-57.9052,54.2
2024/06/21 00:17:07,GOES-16,Paraguay,Alto Paraguay,La Victoria,,,,,-21.497,-58.2876,74.2
2024/06/21 00:17:07,GOES-16,Paraguay,Alto Paraguay,La Victoria,,,,,-21.5171,-58.3057,135.5
2024/06/21 00:17:07,GOES-16,Paraguay,Alto Paraguay,La Victoria,,,,,-21.5175,-58.2847,276.5
2024/06/21 00:17:07,GOES-16,Paraguay,Alto Paraguay,La Victoria,,,,,-21.5179,-58.2637,61.9
2024/06/21 00:16:50,GOES-16,Brasil,MATO GROSSO DO SUL,COSTA RICA,Cerrado,,,,-18.3266,-52.8486,63.7
2024/06/21 00:16:50,GOES-16,Brasil,MATO GROSSO DO SUL,COSTA RICA,Cerrado,,,,-18.3465,-52.8454,44.2
2024/06/21 00:16:53,GOES-16,Brasil,MATO GROSSO DO SUL,CORUMBÁ,Pantanal,,,,-18.8332,-57.5225,100.4
2024/06/21 00:16:53,GOES-16,Brasil,MATO GROSSO DO SUL,CORUMBÁ,Pantanal,,,,-18.8527,-57.5406,113.6
2024/06/21 00:16:53,GOES-16,Brasil,MATO GROSSO DO SUL,CORUMBÁ,Pantanal,,,,-18.8531,-57.5199,80.7
2024/06/21 00:16:53,GOES-16,Brasil,MATO GROSSO DO SUL,CORUMBÁ,Pantanal,,,,-18.8727,-57.5381,82.0
2024/06/21 00:16:54,GOES-16,Brasil,MATO GROSSO DO SUL,CORUMBÁ,Pantanal,,,,-18.9311,-57.6133,88.1
2024/06/21 00:16:54,GOES-16,Brasil,MATO GROSSO DO SUL,CORUMBÁ,Pantanal,,,,-18.9314,-57.5926,69.4
2024/06/21 00:16:54,GOES-16,Brasil,MATO GROSSO DO SUL,CORUMBÁ,Pantanal,,,,-18.9706,-57.6289,98.5
2024/06/21 00:16:54,GOES-16,Brasil,MATO GROSSO DO SUL,CORUMBÁ,Pantanal,,,,-18.9906,-57.6263,139.6
2024/06/21 00:17:02,GOES-16,Brasil,MATO GROSSO DO SUL,PORTO MURTINHO,Cerrado,,,,-20.579,-57.4322,64.2
2024/06/21 00:17:09,GOES-16,Brasil,SÃO PAULO,RIBEIRÃO BONITO,Cerrado,,,,-22.1383,-48.0751,47.4
2024/06/21 00:17:09,GOES-16,Brasil,SÃO PAULO,BROTAS,Cerrado,,,,-22.1391,-48.0514,139.0
2024/06/21 00:17:09,GOES-16,Brasil,SÃO PAULO,BROTAS,Cerrado,,,,-22.1599,-48.0462,77.4
2024/06/21 00:17:16,GOES-16,Brasil,SÃO PAULO,SANTANA DE PARNAÍBA,Mata Atlântica,,,,-23.4874,-47.0062,64.1
2024/06/21 00:15:32,GOES-16,Brasil,PARÁ,RONDON DO PARÁ,Amazônia,,,,-4.3375,-48.2197,102.2
2024/06/21 00:15:32,GOES-16,Brasil,PARÁ,RONDON DO PARÁ,Amazônia,,,,-4.356,-48.2188,73.1
2024/06/21 00:15:57,GOES-16,Brasil,PARÁ,SANTA MARIA DAS BARREIRAS,Amazônia,,,,-8.7014,-50.0256,72.4
2024/06/21 00:15:57,GOES-16,Brasil,PARÁ,SANTA MARIA DAS BARREIRAS,Amazônia,,,,-8.7201,-50.0239,66.5
2024/06/21 00:16:01,GOES-16,Brasil,MATO GROSSO,APIACÁS,Amazônia,,,,-9.3927,-57.5541,73.4
2024/06/21 00:16:08,GOES-16,Brasil,TOCANTINS,CRISTALÂNDIA,Cerrado,,,,-10.7116,-49.0298,103.1
2024/06/21 00:16:08,GOES-16,Brasil,TOCANTINS,CRISTALÂNDIA,Cerrado,,,,-10.7303,-49.0494,86.3
2024/06/21 00:16:08,GOES-16,Brasil,TOCANTINS,CRISTALÂNDIA,Cerrado,,,,-10.7306,-49.0277,305.9
2024/06/21 00:16:09,GOES-16,Brasil,MATO GROSSO,NOVA SANTA HELENA,Amazônia,,,,-10.751,-54.7736,49.8
2024/06/21 00:16:14,GOES-16,Brasil,TOCANTINS,CARIRI DO TOCANTINS,Cerrado,,,,-11.8479,-49.2654,68.7
2024/06/21 00:16:27,GOES-16,Brasil,MATO GROSSO,DIAMANTINO,Cerrado,,,,-14.1303,-56.366,51.6
2024/06/21 00:16:28,GOES-16,Brasil,MATO GROSSO,DIAMANTINO,Cerrado,,,,-14.1492,-56.3844,95.6
2024/06/21 00:16:28,GOES-16,Brasil,MATO GROSSO,DIAMANTINO,Cerrado,,,,-14.1495,-56.3641,100.2
2024/06/21 00:16:30,GOES-16,Brasil,MATO GROSSO,SANTO ANTÔNIO DO LESTE,Cerrado,,,,-14.7115,-53.557,99.3
2024/06/21 00:26:36,GOES-16,Bolivia,Santa Cruz,Ñuflo de Chávez,,,,,-15.5628,-61.7812,104.4
2024/06/21 00:26:36,GOES-16,Bolivia,Santa Cruz,José Miguel de Velasco,,,,,-15.5775,-60.4983,47.8
2024/06/21 00:26:36,GOES-16,Bolivia,Santa Cruz,Ñuflo de Chávez,,,,,-15.5821,-61.7796,98.7
2024/06/21 00:26:36,GOES-16,Bolivia,Santa Cruz,José Miguel de Velasco,,,,,-15.6363,-60.4338,57.5
2024/06/21 00:26:36,GOES-16,Bolivia,Santa Cruz,José Miguel de Velasco,,,,,-15.6365,-60.414,293.4
2024/06/21 00:26:36,GOES-16,Bolivia,Santa Cruz,José Miguel de Velasco,,,,,-15.6368,-60.3941,125.3
2024/06/21 00:26:36,GOES-16,Bolivia,Santa Cruz,José Miguel de Velasco,,,,,-15.6559,-60.4123,235.0
2024/06/21 00:26:36,GOES-16,Bolivia,Santa Cruz,José Miguel de Velasco,,,,,-15.6561,-60.3924,98.4
2024/06/21 00:26:36,GOES-16,Bolivia,Santa Cruz,Ñuflo de Chávez,,,,,-15.659,-61.8129,113.7
